100
14
Jan
bought,usable,demand,consume,shortage,waste,budget
35259,0,0,3629,7023,0,1003,0,17966,0,0,31512,0,0
35259,13693,9207,3629,7023,0,1003,28,17966,16918,7717,31512,21566,21566
21566,4486,9207,3629,7023,0,975,28,1048,9201,7717,9946,21566,0
21566,4486,9207,3629,7023,0,975,28,1048,9201,7717,9946,21566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
27059341557.84,27059341557.84,27059341557.84,27021706142.38,26951081660.47,26951081660.47,26941204808.54,26941204808.54,26764396551.72,26764396551.72,26764396551.72,26455446286.2,26455446286.2,26455446286.2
5365,7689,0,12953,18779,0,0,0,0,0,24636,0,0,0
5365,7689,4620,12953,18779,8267,8099,8054,7936,3607,24636,10277,5365,5365
5365,3069,4620,12953,10512,168,45,118,4329,3607,14359,4912,5365,0
5365,3069,4620,12953,10512,168,45,118,4329,3607,14359,4912,5365,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
27373531455.6,27295375999.98,27295375999.98,27166408678.3,26983239814.62,26983239814.62,26983239814.62,26983239814.62,26983239814.62,26983239814.62,26743647077.46,26743647077.46,26743647077.46,26743647077.46
8591,3966,0,1266,11136,0,0,0,0,0,15479,0,0,0
8591,3966,874,1266,11136,9360,6649,6649,6604,6564,15479,15479,8591,8591
8591,3092,874,1266,1776,2711,0,45,40,4094,2470,6888,8591,0
8591,3092,874,1266,1776,2711,0,45,40,4094,2470,6888,8591,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322052154.8,27281599708.34,27281599708.34,27269044520.48,27161612521.76,27161612521.76,27161612521.76,27161612521.76,27161612521.76,27161612521.76,27008463140.97,27008463140.97,27008463140.97,27008463140.97
14611,1423,14560,6810,19334,0,70432,0,0,0,0,0,0,0
14611,1423,14560,6810,19334,18337,88769,88741,88561,85329,70432,70432,0,0
14611,1423,14560,6810,997,0,28,180,3232,1546,13351,55821,14611,0
14611,1423,14560,6810,997,0,28,180,3232,1546,13351,55821,14611,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
27261259911.96,27245804893.95,27091922292.35,27023094235.25,26833001573.89,26833001573.89,26137556710.21,26137556710.21,26137556710.21,26137556710.21,26137556710.21,26137556710.21,26137556710.21,26137556710.21
44756,25778,0,0,11632,0,0,53498,0,0,0,0,0,0
44756,25778,19478,2560,11632,6452,6312,58690,58634,57486,53498,53498,44756,44756
44756,6300,16918,2560,5180,140,1120,56,1148,3349,639,8742,44756,0
44756,6300,16918,2560,5180,140,1120,56,1148,3349,639,8742,44756,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
26972193011.96,26712290451.44,26712290451.44,26712290451.44,26598069445.84,26598069445.84,26598069445.84,26070129782.64,26070129782.64,26070129782.64,26070129782.64,26070129782.64,26070129782.64,26070129782.64
46335,0,0,3573,0,0,27542,0,0,0,0,47365,0,0
46335,9106,2498,3573,3321,325,27542,19416,19326,18581,6261,47365,37229,37229
37229,6608,2498,252,2996,325,8126,90,745,12320,6261,10136,37229,0
37229,6608,2498,252,2996,325,8126,90,745,12320,6261,10136,37229,0
