100
14
Jan
bought,usable,demand,consume,shortage,waste,budget
27095570608.98,26232455278.74,26232455278.74,25902729008.94,25902729008.94,25902729008.94,25000042808.94,25000042808.94,25000042808.94,25000042808.94,25000042808.94,24337546898.74,24337546898.74,24337546898.74
29406,153889,0,0,0,95969,29406,0,0,0,0,0,0,0
29406,179190,171053,159830,142811,237441,266595,125375,125375,124837,115541,29406,0,0
4105,8137,11223,17019,1339,252,471,661,538,9296,2834,1238,4105,0
4105,8137,11223,17019,1339,252,471,661,538,9296,2834,1238,4105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,140088,0,0,0,82063,0
27107952005.28,25576227077.12,25576227077.12,25576227077.12,25576227077.12,24637173291.19,24347710037.11,24347710037.11,24347710037.11,24347710037.11,24347710037.11,24347710037.11,24347710037.11,24347710037.11
227621,0,0,0,60784,0,0,65420,0,0,0,0,0,0
227621,215295,210484,198231,256243,252009,60784,126204,126204,123947,65420,65420,62894,62894
12326,4811,12253,2772,4234,38422,23,0,2257,38422,16817,2526,12326,0
12326,4811,12253,2772,4234,38422,23,0,2257,38422,16817,2526,12326,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,152780,0,0,0,3288,0,0
25192198046.13,25192198046.13,25192198046.13,25192198046.13,24596038907.41,24596038907.41,24596038907.41,23946556997.81,23946556997.81,23946556997.81,23946556997.81,23946556997.81,23946556997.81,23946556997.81
227621,0,0,0,60784,36014,29406,0,0,0,0,0,0,0
227621,225711,192223,186208,242607,276924,126204,126204,126170,124982,65420,29406,0,0
1910,33488,6015,4385,1697,0,17,34,1188,1921,1764,1412,1910,0
1910,33488,6015,4385,1697,0,17,34,1188,1921,1764,1412,1910,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,180109,0,0,0,55877,34602,0
25234157701.27,25234157701.27,25234157701.27,25234157701.27,24634039092.79,24279091951.45,23989177903.39,23989177903.39,23989177903.39,23989177903.39,23989177903.39,23989177903.39,23989177903.39,23989177903.39
134664,20866,0,0,0,95969,29406,0,0,0,18715,0,0,0
134664,145931,126851,121676,119839,211087,146241,125375,125375,122698,91365,48121,18715,18715
9599,19080,5175,1837,4721,3198,12,152,2677,50048,2912,2050,9599,0
9599,19080,5175,1837,4721,3198,12,152,2677,50048,2912,2050,9599,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,91042,20714,0,0,0,38282,0
25981793703.36,25768583663.4,25768583663.4,25768583663.4,25768583663.4,24824077878.58,24534056204.56,24534056204.56,24534056204.56,24534056204.56,24346959916.61,24346959916.61,24346959916.61,24346959916.61
29406,77230,0,34010,25945,0,65420,0,0,0,0,7655,0,0
29406,105258,86475,110472,125995,122562,187982,125375,125375,91365,65420,65420,7655,7655
1378,18783,10013,10422,3433,0,152,0,56,2000,33600,2173,1378,0
1378,18783,10013,10422,3433,0,152,0,56,2000,33600,2173,1378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,62455,0,31954,0,0,0
27108287821.8,26274481849.8,26274481849.8,25949109540.2,25697509459.4,25697509459.4,25054091329.6,25054091329.6,25054091329.6,25054091329.6,25054091329.6,24979195192.35,24979195192.35,24979195192.35
175337,0,0,34839,0,0,91365,0,0,0,0,0,0,0
175337,172481,161930,184477,184034,181396,126204,126204,126148,91365,91365,86061,0,0
2856,10551,12292,443,2638,96,23,56,84,23,5304,1563,2856,0
2856,10551,12292,443,2638,96,23,56,84,23,5304,1563,2856,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,146438,0,0,34676,0,0,0
25608305852.12,25608305852.12,25608305852.12,25271688298.61,25271688298.61,25271688298.61,24369195792.41,24369195792.41,24369195792.41,24369195792.41,24369195792.41,24369195792.41,24369195792.41,24369195792.41
208596,0,0,34839,0,61959,0,29406,0,0,0,0,0,0
208596,208114,193352,222613,215030,255608,96798,126204,126131,91365,91365,29406,29406,29406
482,14762,5578,7583,21381,3125,34,73,40,1372,112,1182,482,0
482,14762,5578,7583,21381,3125,34,73,40,1372,112,1182,482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,155651,0,0,33354,0,60665,0
25344452373.36,25344452373.36,25344452373.36,25012821325.92,25012821325.92,24405978150.99,24405978150.99,24114898449.09,24114898449.09,24114898449.09,24114898449.09,24114898449.09,24114898449.09,24114898449.09
134664,0,0,33259,0,0,0,98362,0,0,0,0,0,0
134664,130032,100486,33259,31853,29030,27994,126204,126187,98362,98362,97897,93977,93977
4632,29546,105398,1406,2823,1036,152,17,51,4284,465,3920,4632,0
4632,29546,100486,1406,2823,1036,152,17,51,4284,465,3920,4632,0
0,0,4912,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23490,0,0,0
25996863951.6,25996863951.6,25996863951.6,25643108921.77,25643108921.77,25643108921.77,25643108921.77,24666579838.35,24666579838.35,24666579838.35,24666579838.35,24666579838.35,24666579838.35,24666579838.35
29406,92608,0,34010,0,0,91365,0,0,0,0,0,0,0
29406,105258,99014,101361,99557,98235,189600,125375,125375,91365,91365,89164,0,0
16756,6244,31663,1804,1322,0,28,493,129,202,2201,28751,16756,0
16756,6244,31663,1804,1322,0,28,493,129,202,2201,28751,16756,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,63704,0,33679,0,0,0
27112872217.2,26007022493.68,26007022493.68,25671491056.98,25671491056.98,25671491056.98,24770331566.13,24770331566.13,24770331566.13,24770331566.13,24770331566.13,24770331566.13,24770331566.13,24770331566.13
29406,176767,0,0,0,0,125375,0,0,0,0,0,0,0
29406,199044,158214,154226,148418,146715,271742,125375,125375,125296,117920,81016,0,0
7129,40830,3988,5808,1703,348,0,0,79,7376,36904,180,7129,0
7129,40830,3988,5808,1703,348,0,0,79,7376,36904,180,7129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,146367,0,0,0,0,0
27100758415.5,25476096453.84,25476096453.84,25476096453.84,25476096453.84,25476096453.84,24233879700.09,24233879700.09,24233879700.09,24233879700.09,24233879700.09,24233879700.09,24233879700.09,24233879700.09
218419,0,0,34839,0,0,91365,0,8249,0,0,0,0,0
218419,217562,214129,242455,241760,231327,126204,126204,125375,99614,99614,83682,8249,8249
857,3433,6513,695,10433,549,404,9078,107,5690,15932,18940,857,0
857,3433,6513,695,10433,549,404,9078,107,5690,15932,18940,857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,195535,0,0,19964,0,0,0
25267533445.8,25267533445.8,25267533445.8,24938389206.18,24938389206.18,24938389206.18,24036078516.33,24036078516.33,23953797051.05,23953797051.05,23953797051.05,23953797051.05,23953797051.05,23953797051.05
29406,86789,40673,0,0,0,116269,0,0,0,0,0,0,0
29406,105258,40673,38539,22399,22063,136624,136590,116269,116269,116106,79521,0,0
10937,108590,2134,16140,336,1708,34,320,3388,163,36585,4480,10937,0
10937,105258,2134,16140,336,1708,34,320,3388,163,36585,4480,10937,0
0,3332,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16613,0,0,0,0
27112332028.98,26194317042.03,25770371381.32,25770371381.32,25770371381.32,25770371381.32,24627404091.79,24627404091.79,24627404091.79,24627404091.79,24627404091.79,24627404091.79,24627404091.79,24627404091.79
175337,0,0,34839,0,0,91365,0,0,0,0,0,0,0
175337,165105,155181,181474,179054,178544,126204,126204,126041,91365,91365,90245,0,0
10232,9924,8546,2420,510,1064,68,163,600,1171,1120,1132,10232,0
10232,9924,8546,2420,510,1064,68,163,600,1171,1120,1132,10232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,142573,0,0,32905,0,0,0
25653434089.18,25653434089.18,25653434089.18,25313792510.47,25313792510.47,25313792510.47,24412514245.12,24412514245.12,24412514245.12,24412514245.12,24412514245.12,24412514245.12,24412514245.12,24412514245.12
134664,25883,0,6110,0,0,119265,0,0,0,0,0,0,0
134664,105258,61914,33259,20295,18413,137543,125375,125375,119265,91387,86621,0,0
55289,43344,34765,12964,1882,135,1249,398,880,33108,4766,1798,55289,0
55289,43344,34765,12964,1882,135,1249,398,880,33108,4766,1798,55289,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10521,0,0,0,0,0
26004146580.72,25722931668.17,25722931668.17,25660040827.17,25660040827.17,25660040827.17,24482507665.92,24482507665.92,24482507665.92,24482507665.92,24482507665.92,24482507665.92,24482507665.92,24482507665.92
175337,0,0,0,60784,7880,120839,0,0,0,0,0,0,0
175337,162434,154207,52124,98706,7880,127526,127492,127329,127144,121460,120373,0,0
12903,8227,102083,14202,108125,1193,34,163,185,5684,1087,2515,12903,0
12903,8227,102083,14202,98706,1193,34,163,185,5684,1087,2515,12903,0
0,0,0,0,9419,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
25591757546.06,25591757546.06,25591757546.06,25591757546.06,24995874366.7,24917337873.9,23724795908.75,23724795908.75,23724795908.75,23724795908.75,23724795908.75,23724795908.75,23724795908.75,23724795908.75
175337,0,0,0,0,96798,29406,0,0,0,66931,0,0,0
175337,163879,159236,134635,126912,223654,126204,126204,126136,125402,91365,89281,66931,66931
11458,4643,24601,7723,56,0,53564,68,734,100968,2084,3456,11458,0
11458,4643,24601,7723,56,0,53564,68,734,100968,2084,3456,11458,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,73292,0,0,0,0,0,0
25639095029.32,25639095029.32,25639095029.32,25639095029.32,25639095029.32,24683548732.42,24394559503.06,24394559503.06,24394559503.06,24394559503.06,23724610981.32,23724610981.32,23724610981.32,23724610981.32
175337,0,0,0,60784,0,65420,0,0,0,0,0,0,0
175337,157646,152970,118798,175947,173718,126204,126204,123728,123436,65420,65420,0,0
17691,4676,34172,3635,2229,7936,1165,2476,292,8042,2201,191,17691,0
17691,4676,34172,3635,2229,7936,1165,2476,292,8042,2201,191,17691,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103833,0,0,0,47773,0,0
25648854286.74,25648854286.74,25648854286.74,25648854286.74,25061609121.62,25061609121.62,24416098206.02,24416098206.02,24416098206.02,24416098206.02,24416098206.02,24416098206.02,24416098206.02,24416098206.02
29406,117601,0,0,0,0,125375,0,0,0,0,0,0,0
29406,145931,133426,124712,120640,120130,231079,125375,125375,124949,124366,120518,0,0
1076,12505,8714,4072,510,14426,1333,1070,426,583,3848,84,1076,0
1076,12505,8714,4072,510,14426,1333,1070,426,583,3848,84,1076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103301,0,0,0,0,0
27106318501.98,25875000751.68,25875000751.68,25875000751.68,25875000751.68,25875000751.68,24643142480.43,24643142480.43,24643142480.43,24643142480.43,24643142480.43,24643142480.43,24643142480.43,24643142480.43
29406,76709,0,0,59955,0,0,65420,0,0,0,0,0,0
29406,105258,87724,78405,130441,119067,117073,125375,125375,125375,65420,65420,58879,58879
857,17534,9319,7919,11374,1994,0,25189,0,2672,32923,6541,857,0
857,17534,9319,7919,11374,1994,0,25189,0,2672,32923,6541,857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31929,0,0,24360,0,0
27108352515.0,26297197029.95,26297197029.95,26297197029.95,25708518070.55,25708518070.55,25708518070.55,25062363422.15,25062363422.15,25062363422.15,25062363422.15,25062363422.15,25062363422.15,25062363422.15
29406,79330,0,0,0,0,0,125375,0,0,0,0,29406,0
29406,105258,87013,80763,32922,32860,22432,125375,125375,125184,116576,109458,29406,29406
3478,18245,6250,47841,62,10428,17,23,191,8608,7118,111104,3478,0
3478,18245,6250,47841,62,10428,17,23,191,8608,7118,109458,3478,0
0,0,0,0,0,0,0,0,0,0,0,1646,0,0
0,0,0,0,0,0,0,0,22392,0,0,0,0,0
27085667256.3,26240036428.5,26240036428.5,26240036428.5,26240036428.5,26240036428.5,26240036428.5,25000135351.0,25000135351.0,25000135351.0,25000135351.0,25000135351.0,24655527907.3,24655527907.3
134664,0,0,0,0,0,126204,0,0,923,3528,65420,0,0
134664,123256,121402,116849,103168,100810,126204,126204,126148,24904,25945,65420,64764,64764
11408,1854,4553,13681,2358,3556,0,56,102167,2487,40864,656,11408,0
11408,1854,4553,13681,2358,3556,0,56,102167,2487,25945,656,11408,0
0,0,0,0,0,0,0,0,0,0,14919,0,0,0
0,0,0,0,0,0,0,97254,0,0,0,0,0,0
25984472170.32,25984472170.32,25984472170.32,25984472170.32,25984472170.32,25984472170.32,24743821224.24,24743821224.24,24743821224.24,24734490312.65,24698588679.05,24018777403.25,24018777403.25,24018777403.25
29406,76435,0,0,59955,36014,29406,0,0,0,0,0,0,0
29406,105258,90832,86044,128941,164473,193851,125375,125375,125330,65420,29406,0,0
583,14426,4788,17058,482,28,23,0,45,2537,3349,5679,583,0
583,14426,4788,17058,482,28,23,0,45,2537,3349,5679,583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,68453,0,0,54024,30335,0
27084152847.3,26252608074.45,26252608074.45,26252608074.45,25669623640.95,25322405824.29,25032414144.39,25032414144.39,25032414144.39,25032414144.39,25032414144.39,25032414144.39,25032414144.39,25032414144.39
175337,0,0,0,0,96798,0,29406,0,0,0,0,0,0
175337,138685,111821,90625,88345,177723,96798,126204,126204,125179,121371,29406,29406,29406
36652,26864,21196,2280,7420,3058,516,0,1025,3808,6160,2285,36652,0
36652,26864,21196,2280,7420,3058,516,0,1025,3808,6160,2285,29406,0
0,0,0,0,0,0,0,0,0,0,0,0,7246,0
0,0,0,0,0,0,0,77351,0,0,0,0,83520,0
25604553640.32,25604553640.32,25604553640.32,25604553640.32,25604553640.32,24662065393.62,24662065393.62,24370945699.56,24370945699.56,24370945699.56,24370945699.56,24370945699.56,24370945699.56,24370945699.56
29406,172550,0,34010,0,61959,29406,0,0,0,0,0,0,0
29406,199044,191786,199117,197285,250586,278978,125375,125375,91365,91365,29406,0,0
2912,7258,26679,1832,8658,1014,56,40,0,3125,667,3444,2912,0
2912,7258,26679,1832,8658,1014,56,40,0,3125,667,3444,2912,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,153507,0,30885,0,57848,0
27088557572.04,25535648984.04,25535648984.04,25200553895.64,25200553895.64,24595434420.09,24306238172.49,24306238172.49,24306238172.49,24306238172.49,24306238172.49,24306238172.49,24306238172.49,24306238172.49
175337,71747,0,0,59955,36014,29406,0,0,0,0,0,0,0
175337,145931,56756,54476,110354,146368,175695,125375,125375,125274,65420,29406,0,0
101153,89175,2280,4077,0,79,1428,23,101,812,3960,5360,101153,0
101153,89175,2280,4077,0,79,1428,23,101,812,3960,5360,29406,0
0,0,0,0,0,0,0,0,0,0,0,0,71747,0
0,0,0,0,0,0,0,0,48869,0,0,55082,30654,0
25616990293.73,24872700547.66,24872700547.66,24872700547.66,24283969427.41,23929032369.99,23638998639.51,23638998639.51,23638998639.51,23638998639.51,23638998639.51,23638998639.51,23638998639.51,23638998639.51
29406,83765,0,0,59955,36014,29406,0,0,0,0,0,0,0
29406,105258,90014,77766,130922,164836,185209,125375,125375,125307,65420,29406,0,0
7913,15244,12248,6799,2100,9033,0,45,68,12253,9201,846,7913,0
7913,15244,12248,6799,2100,9033,0,45,68,12253,9201,846,7913,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,59789,0,0,38433,35168,0
27112574922.54,26184632953.74,26184632953.74,26184632953.74,25592715824.79,25237431232.27,24946131867.55,24946131867.55,24946131867.55,24946131867.55,24946131867.55,24946131867.55,24946131867.55,24946131867.55
175337,0,0,0,0,96798,0,29406,0,24589,0,0,0,0
175337,174838,170089,160462,159050,255848,96798,126204,126204,116269,114897,53995,53995,53995
499,4749,9627,1412,0,135,1574,0,34524,1372,15574,1882,499,0
499,4749,9627,1412,0,135,1574,0,34524,1372,15574,1882,499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,157341,0,0,0,0,43446,0
25589809551.99,25589809551.99,25589809551.99,25589809551.99,25589809551.99,24644848116.39,24644848116.39,24353960141.61,24353960141.61,24108304720.67,24108304720.67,24108304720.67,24108304720.67,24108304720.67
29406,145931,0,0,0,0,125375,0,0,53368,2497,0,0,0
