5
13
Jan
bought,usable,demand,consume,shortage,waste,budget
57,57,77,0,5212,5212,5567,220650,0,0,0,0,0
270057,269722,254035,238769,221211,10615,16125,220650,220269,204174,192458,170226,170226
392,15764,15266,22770,5651,241,46363,381,16095,11716,22232,3892,270000
392,15764,15266,22770,5651,241,16182,381,16095,11716,22232,3892,0
0,0,0,0,0,0,30181,0,0,0,0,0,103666
0,0,0,0,0,0,209916,0,0,0,0,0,0
27429666337.86,27429070802.43,27428251826.58,27428251826.58,27376329674.1,27324585824.14,27269634635.18,25087977618.68,25087977618.68,25087977618.68,25087977618.68,25087977618.68,25087977618.68
0,3,4,4,4,4,67409,294,294,294,294,279260,0
270000,269163,249970,249811,249736,19,67428,67719,68009,68299,68589,347845,347845
840,19197,163,79,0,0,0,0,0,0,0,0,270000
840,19197,163,79,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,249721,0,3,4,4,4,0
27430274700.0,27430244097.09,27430201501.93,27430161740.77,27430121657.65,27430082283.93,26762532979.2,26759603216.28,26756710447.38,26753823176.28,26750891937.48,24024378816.48,24024378816.48
0,1,1,1,1,1,96089,187,187,187,187,307492,0
270000,269217,259754,258752,258299,5,96094,94959,95146,95333,95464,363492,363492
784,9464,1003,454,0,6720,1322,0,0,56,39464,224,270000
784,9464,1003,454,0,6720,1322,0,0,56,39464,224,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,251575,0,0,0,0,0,0
27430274700.0,27430263161.0,27430252467.0,27430242429.0,27430232325.0,27430222316.0,26477115525.0,26475268152.0,26473377021.0,26471499728.0,26469609345.0,23299981809.0,23299981809.0
0,10,8,8,8,8,76211,0,0,0,0,303923,0
270000,267232,264619,260343,246317,42,76253,76243,76235,76227,76219,380134,380134
2778,2621,4284,14034,997,0,0,0,0,0,0,4856,270000
2778,2621,4284,14034,997,0,0,0,0,0,0,4856,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,245286,0,10,8,8,8,0
27430274700.0,27430169400.0,27430086032.0,27430007976.0,27429929192.0,27429850760.0,26679172410.0,26679172410.0,26679172410.0,26679172410.0,26679172410.0,23587363731.0,23587363731.0
0,0,0,0,0,0,66034,0,0,0,0,278400,0
270000,160889,37011,9235,9235,0,66034,66034,66034,65938,64090,342170,342170
109111,123878,27776,0,3349,3814,0,0,96,1848,320,1966,270000
109111,123878,27776,0,3349,3814,0,0,96,1848,320,1966,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2072,0,0,0,0,0,0
27430274700.0,27430274700.0,27430274700.0,27430274700.0,27430274700.0,27430274700.0,26779905834.0,26779905834.0,26779905834.0,26779905834.0,26779905834.0,24061608234.0,24061608234.0
